Date,Region,Channel,Display name,Views,Unique users,Unique users (7 days),Unique users (30 days),Popularity,Comments,Favorites,Rating 1,Rating 2,Rating 3,Rating 4,Rating 5,Subscriptions,Unsubscriptions
2015-03-23,AE,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,3,5,0,0,0,0,0,0,0,0,0,0
2015-03-23,AR,98x5I1LVPhtnUHDyujq7zg,Roshan,10,1,5,17,0,0,0,0,0,0,0,1,0,0
2015-03-23,AT,98x5I1LVPhtnUHDyujq7zg,Roshan,2,2,5,15,0,0,0,0,0,0,0,0,0,0
2015-03-23,AU,98x5I1LVPhtnUHDyujq7zg,Roshan,9,2,11,51,0,0,0,0,0,0,0,0,0,0
2015-03-23,BD,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,2,7,0,0,0,0,0,0,0,0,0,0
2015-03-23,BE,98x5I1LVPhtnUHDyujq7zg,Roshan,2,1,2,18,0,0,0,0,0,0,0,0,0,0
2015-03-23,BG,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,0,4,0,0,0,0,0,0,0,0,0,0
2015-03-23,BH,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2015-03-23,BO,98x5I1LVPhtnUHDyujq7zg,Roshan,1,0,0,3,0,0,0,0,0,0,0,1,0,0
2015-03-23,BR,98x5I1LVPhtnUHDyujq7zg,Roshan,9,5,25,67,0,0,0,0,0,0,0,0,0,0
2015-03-23,BY,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-03-23,CA,98x5I1LVPhtnUHDyujq7zg,Roshan,8,4,26,83,0,0,0,0,0,0,0,0,0,0
2015-03-23,CH,98x5I1LVPhtnUHDyujq7zg,Roshan,3,2,8,20,0,0,0,0,0,0,0,0,0,0
2015-03-23,CL,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,5,13,0,0,0,0,0,0,0,0,0,0
2015-03-23,CN,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,0,3,0,0,0,0,0,0,0,0,0,0
2015-03-23,CO,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,6,28,0,0,0,0,0,0,0,0,0,0
2015-03-23,CR,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-03-23,CZ,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,3,13,0,0,0,0,0,0,0,0,0,0
2015-03-23,DE,98x5I1LVPhtnUHDyujq7zg,Roshan,9,5,54,175,0,0,0,0,0,0,0,0,0,0
2015-03-23,DK,98x5I1LVPhtnUHDyujq7zg,Roshan,3,2,5,27,0,0,0,0,0,0,0,0,0,0
2015-03-23,DZ,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,3,10,0,0,0,0,0,0,0,0,0,0
2015-03-23,EC,98x5I1LVPhtnUHDyujq7zg,Roshan,2,1,1,3,0,0,0,0,0,0,0,0,0,0
2015-03-23,EE,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2015-03-23,EG,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,0,4,0,0,0,0,0,0,0,0,0,0
2015-03-23,ES,98x5I1LVPhtnUHDyujq7zg,Roshan,4,2,19,53,0,0,0,0,0,0,0,0,0,0
2015-03-23,FI,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,0,11,0,0,0,0,0,0,0,0,0,0
2015-03-23,FR,98x5I1LVPhtnUHDyujq7zg,Roshan,6,4,17,58,0,0,0,0,0,0,0,0,0,0
2015-03-23,GB,98x5I1LVPhtnUHDyujq7zg,Roshan,3,3,32,159,0,0,0,0,0,0,0,0,0,0
2015-03-23,GE,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2015-03-23,GH,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,2,5,0,0,0,0,0,0,0,0,0,0
2015-03-23,GR,98x5I1LVPhtnUHDyujq7zg,Roshan,9,1,2,15,0,0,2,0,0,0,0,0,0,0
2015-03-23,HK,98x5I1LVPhtnUHDyujq7zg,Roshan,2,2,5,19,0,0,0,0,0,0,0,0,0,0
2015-03-23,HR,98x5I1LVPhtnUHDyujq7zg,Roshan,3,1,2,9,0,0,0,0,0,0,0,0,0,0
2015-03-23,HU,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,1,9,0,0,0,0,0,0,0,0,0,0
2015-03-23,ID,98x5I1LVPhtnUHDyujq7zg,Roshan,2,2,7,18,0,0,0,0,0,0,0,0,0,0
2015-03-23,IE,98x5I1LVPhtnUHDyujq7zg,Roshan,1,1,10,33,0,0,0,0,0,0,0,0,0,0
2015-03-23,IL,98x5I1LVPhtnUHDyujq7zg,Roshan,3,2,10,31,0,0,0,0,0,0,0,0,0,0
2015-03-23,IN,98x5I1LVPhtnUHDyujq7zg,Roshan,14,10,71,221,0,0,0,0,0,0,0,0,0,0
2015-03-23,IQ,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,2,5,0,0,0,0,0,0,0,0,0,0
2015-03-23,IS,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-03-23,IT,98x5I1LVPhtnUHDyujq7zg,Roshan,2,1,9,34,0,0,0,0,0,0,0,0,0,0
2015-03-23,JO,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-03-23,JP,98x5I1LVPhtnUHDyujq7zg,Roshan,2,2,11,45,0,0,0,0,0,0,0,0,0,0
2015-03-23,KE,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,1,4,0,0,0,0,0,0,0,0,0,0
2015-03-23,KG,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-03-23,KH,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-03-23,KR,98x5I1LVPhtnUHDyujq7zg,Roshan,45,4,19,45,0,0,0,0,0,0,0,0,1,0
2015-03-23,KW,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2015-03-23,KZ,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2015-03-23,LB,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-03-23,LK,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,4,7,0,0,0,0,0,0,0,0,0,0
2015-03-23,LT,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-03-23,LU,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-03-23,LY,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-03-23,MA,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,0,7,0,0,0,0,0,0,0,0,0,0
2015-03-23,MD,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2015-03-23,MK,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,0,3,0,0,0,0,0,0,0,0,0,0
2015-03-23,MM,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-03-23,MO,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-03-23,MQ,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2015-03-23,MT,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,2,3,0,0,0,0,0,0,0,0,0,0
2015-03-23,MU,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-03-23,MX,98x5I1LVPhtnUHDyujq7zg,Roshan,1,0,14,39,0,0,0,0,0,0,0,0,0,0
2015-03-23,MY,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,5,22,0,0,0,0,0,0,0,0,0,0
2015-03-23,NG,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,2,4,0,0,0,0,0,0,0,0,0,0
2015-03-23,NL,98x5I1LVPhtnUHDyujq7zg,Roshan,11,3,17,51,0,0,0,0,0,0,0,0,0,0
2015-03-23,NO,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,2,23,0,0,0,0,0,0,0,0,0,0
2015-03-23,NP,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,0,4,0,0,0,0,0,0,0,0,0,0
2015-03-23,NZ,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,2,10,0,0,0,0,0,0,0,0,0,0
2015-03-23,PE,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,2,9,0,0,0,0,0,0,0,0,0,0
2015-03-23,PH,98x5I1LVPhtnUHDyujq7zg,Roshan,2,1,4,10,0,0,0,0,0,0,0,0,0,0
2015-03-23,PK,98x5I1LVPhtnUHDyujq7zg,Roshan,3,1,3,4,0,0,0,0,0,0,0,0,1,0
2015-03-23,PL,98x5I1LVPhtnUHDyujq7zg,Roshan,1,1,10,37,0,0,0,0,0,0,0,0,0,0
2015-03-23,PR,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-03-23,PS,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,0,3,0,0,0,0,0,0,0,0,0,0
2015-03-23,PT,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,7,19,0,0,0,0,0,0,0,0,0,0
2015-03-23,QA,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-03-23,RE,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-03-23,RO,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,3,13,0,0,0,0,0,0,0,0,0,0
2015-03-23,RS,98x5I1LVPhtnUHDyujq7zg,Roshan,8,1,2,5,0,0,0,0,0,0,0,0,0,0
2015-03-23,RU,98x5I1LVPhtnUHDyujq7zg,Roshan,2,2,8,43,0,0,0,0,0,0,0,0,0,0
2015-03-23,RW,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-03-23,SA,98x5I1LVPhtnUHDyujq7zg,Roshan,2,1,6,17,0,0,0,0,0,0,0,0,0,0
2015-03-23,SE,98x5I1LVPhtnUHDyujq7zg,Roshan,1,1,4,30,0,0,0,0,0,0,0,0,0,0
2015-03-23,SG,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,4,24,0,0,0,0,0,0,0,0,0,0
2015-03-23,SI,98x5I1LVPhtnUHDyujq7zg,Roshan,1,1,3,18,0,0,0,0,0,0,0,0,0,0
2015-03-23,SK,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,2,7,0,0,0,0,0,0,0,0,0,0
2015-03-23,TH,98x5I1LVPhtnUHDyujq7zg,Roshan,1,1,3,9,0,0,0,0,0,0,0,0,0,0
2015-03-23,TN,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,2,6,0,0,0,0,0,0,0,0,0,0
2015-03-23,TR,98x5I1LVPhtnUHDyujq7zg,Roshan,21,5,14,47,0,0,0,0,0,0,0,0,0,0
2015-03-23,TW,98x5I1LVPhtnUHDyujq7zg,Roshan,1,1,13,31,0,0,0,0,0,0,0,0,0,0
2015-03-23,TZ,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2015-03-23,UA,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,2,12,0,0,0,0,0,0,0,0,0,0
2015-03-23,UG,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-03-23,US,98x5I1LVPhtnUHDyujq7zg,Roshan,89,39,244,843,0,1,0,0,0,0,0,2,2,0
2015-03-23,UY,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-03-23,VE,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,1,7,0,0,0,0,0,0,0,0,0,0
2015-03-23,VN,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,2,9,0,0,0,0,0,0,0,0,0,0
2015-03-23,ZA,98x5I1LVPhtnUHDyujq7zg,Roshan,1,1,10,27,0,0,0,0,0,0,0,0,0,0
2015-03-23,ZZ,98x5I1LVPhtnUHDyujq7zg,Roshan,4,2,7,13,0,0,0,0,0,0,0,0,0,0
2015-03-24,AE,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,3,5,0,0,0,0,0,0,0,0,0,0
2015-03-24,AR,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,4,17,0,0,0,0,0,0,0,0,0,0
2015-03-24,AT,98x5I1LVPhtnUHDyujq7zg,Roshan,2,1,5,15,0,0,0,0,0,0,0,0,0,0
2015-03-24,AU,98x5I1LVPhtnUHDyujq7zg,Roshan,5,3,12,52,0,0,0,0,0,0,0,0,0,0
2015-03-24,BD,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,2,7,0,0,0,0,0,0,0,0,0,0
2015-03-24,BE,98x5I1LVPhtnUHDyujq7zg,Roshan,10,3,4,19,0,0,0,0,0,0,0,0,0,0
2015-03-24,BG,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,0,4,0,0,0,0,0,0,0,0,0,0
2015-03-24,BH,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2015-03-24,BO,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,0,3,0,0,0,0,0,0,0,0,0,0
2015-03-24,BR,98x5I1LVPhtnUHDyujq7zg,Roshan,6,2,21,66,0,0,0,0,0,0,0,1,0,0
2015-03-24,BY,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-03-24,CA,98x5I1LVPhtnUHDyujq7zg,Roshan,5,4,25,84,0,0,0,0,0,0,0,0,0,0
2015-03-24,CH,98x5I1LVPhtnUHDyujq7zg,Roshan,1,1,9,19,0,0,0,0,0,0,0,0,0,0
2015-03-24,CL,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,3,13,0,0,0,0,0,0,0,0,0,0
2015-03-24,CN,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,0,3,0,0,0,0,0,0,0,0,0,0
2015-03-24,CO,98x5I1LVPhtnUHDyujq7zg,Roshan,1,1,6,29,0,0,0,0,0,0,0,0,0,0
2015-03-24,CR,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-03-24,CZ,98x5I1LVPhtnUHDyujq7zg,Roshan,2,1,4,13,0,0,0,0,0,0,0,0,0,0
2015-03-24,DE,98x5I1LVPhtnUHDyujq7zg,Roshan,33,13,59,174,0,0,0,0,0,0,0,0,0,0
2015-03-24,DK,98x5I1LVPhtnUHDyujq7zg,Roshan,3,3,6,29,0,0,0,0,0,0,0,0,0,0
2015-03-24,DZ,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,3,10,0,0,0,0,0,0,0,0,0,0
2015-03-24,EC,98x5I1LVPhtnUHDyujq7zg,Roshan,1,1,2,4,0,0,0,0,0,0,0,0,0,0
2015-03-24,EE,98x5I1LVPhtnUHDyujq7zg,Roshan,1,1,2,2,0,0,0,0,0,0,0,0,0,0
2015-03-24,EG,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,0,3,0,0,0,0,0,0,0,0,0,0
2015-03-24,ES,98x5I1LVPhtnUHDyujq7zg,Roshan,22,6,20,54,0,0,0,0,0,0,0,0,0,0
2015-03-24,FI,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,0,9,0,0,0,0,0,0,0,0,0,0
2015-03-24,FR,98x5I1LVPhtnUHDyujq7zg,Roshan,6,5,20,60,0,0,0,0,0,0,0,0,0,0
2015-03-24,GB,98x5I1LVPhtnUHDyujq7zg,Roshan,6,4,31,157,0,0,0,0,0,0,0,0,0,0
2015-03-24,GE,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2015-03-24,GH,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,1,5,0,0,0,0,0,0,0,0,0,0
2015-03-24,GR,98x5I1LVPhtnUHDyujq7zg,Roshan,10,1,2,14,0,0,0,0,0,0,0,0,0,0
2015-03-24,HK,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,5,18,0,0,0,0,0,0,0,0,0,0
2015-03-24,HR,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,2,9,0,0,0,0,0,0,0,0,0,0
2015-03-24,HU,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,0,9,0,0,0,0,0,0,0,0,0,0
2015-03-24,ID,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,6,18,0,0,0,0,0,0,0,0,0,0
2015-03-24,IE,98x5I1LVPhtnUHDyujq7zg,Roshan,11,2,11,31,0,0,0,0,0,0,0,0,0,0
2015-03-24,IL,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,8,29,0,0,0,0,0,0,0,0,0,0
2015-03-24,IN,98x5I1LVPhtnUHDyujq7zg,Roshan,15,9,71,224,0,0,0,0,0,0,0,0,1,0
2015-03-24,IQ,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,2,5,0,0,0,0,0,0,0,0,0,0
2015-03-24,IS,98x5I1LVPhtnUHDyujq7zg,Roshan,3,2,2,3,0,0,0,0,0,0,0,0,0,0
2015-03-24,IT,98x5I1LVPhtnUHDyujq7zg,Roshan,2,1,7,32,0,0,0,0,0,0,0,0,0,0
2015-03-24,JM,98x5I1LVPhtnUHDyujq7zg,Roshan,1,1,1,1,0,0,0,0,0,0,0,0,0,0
2015-03-24,JO,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-03-24,JP,98x5I1LVPhtnUHDyujq7zg,Roshan,12,4,12,49,0,0,0,0,0,0,0,0,0,0
2015-03-24,KE,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,1,4,0,0,0,0,0,0,0,0,0,0
2015-03-24,KG,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-03-24,KH,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-03-24,KR,98x5I1LVPhtnUHDyujq7zg,Roshan,47,4,16,46,0,0,0,0,0,0,0,0,1,0
2015-03-24,KW,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2015-03-24,KZ,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2015-03-24,LB,98x5I1LVPhtnUHDyujq7zg,Roshan,4,1,1,2,0,0,0,0,0,0,0,0,0,0
2015-03-24,LK,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,2,7,0,0,0,0,0,0,0,0,0,0
2015-03-24,LT,98x5I1LVPhtnUHDyujq7zg,Roshan,1,1,1,2,0,0,0,0,0,0,0,0,0,0
2015-03-24,LU,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-03-24,LY,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-03-24,MA,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,0,7,0,0,0,0,0,0,0,0,0,0
2015-03-24,MD,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2015-03-24,MK,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2015-03-24,MM,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-03-24,MO,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-03-24,MQ,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2015-03-24,MT,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,2,3,0,0,0,0,0,0,0,0,0,0
2015-03-24,MU,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-03-24,MX,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,12,38,0,0,0,0,0,0,0,0,0,0
2015-03-24,MY,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,5,21,0,0,0,0,0,0,0,0,0,0
2015-03-24,NG,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,1,4,0,0,0,0,0,0,0,0,0,0
2015-03-24,NL,98x5I1LVPhtnUHDyujq7zg,Roshan,12,4,20,51,0,0,0,0,0,0,0,0,0,0
2015-03-24,NO,98x5I1LVPhtnUHDyujq7zg,Roshan,4,1,2,22,0,0,0,0,0,0,0,0,1,0
2015-03-24,NP,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,0,4,0,0,0,0,0,0,0,0,0,0
2015-03-24,NZ,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,2,9,0,0,0,0,0,0,0,0,0,0
2015-03-24,PE,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,1,9,0,0,0,0,0,0,0,0,0,0
2015-03-24,PH,98x5I1LVPhtnUHDyujq7zg,Roshan,1,1,5,10,0,0,0,0,0,0,0,0,0,0
2015-03-24,PK,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,3,4,0,0,0,0,0,0,0,0,0,0
2015-03-24,PL,98x5I1LVPhtnUHDyujq7zg,Roshan,2,1,10,34,0,0,0,0,0,0,0,0,0,0
2015-03-24,PR,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-03-24,PS,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,0,3,0,0,0,0,0,0,0,0,0,0
2015-03-24,PT,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,6,19,0,0,0,0,0,0,0,0,0,0
2015-03-24,QA,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-03-24,RE,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-03-24,RO,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,2,13,0,0,0,0,0,0,0,0,0,0
2015-03-24,RS,98x5I1LVPhtnUHDyujq7zg,Roshan,3,1,2,5,0,0,0,0,0,0,0,0,0,0
2015-03-24,RU,98x5I1LVPhtnUHDyujq7zg,Roshan,7,4,12,44,0,0,0,0,0,0,0,0,0,0
2015-03-24,RW,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-03-24,SA,98x5I1LVPhtnUHDyujq7zg,Roshan,3,2,6,18,0,0,0,0,0,0,0,0,0,0
2015-03-24,SE,98x5I1LVPhtnUHDyujq7zg,Roshan,5,4,7,33,0,0,0,0,0,0,0,0,0,0
2015-03-24,SG,98x5I1LVPhtnUHDyujq7zg,Roshan,2,1,5,25,0,0,0,0,0,0,0,0,0,0
2015-03-24,SI,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,3,16,0,0,0,0,0,0,0,0,0,0
2015-03-24,SK,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,2,7,0,0,0,0,0,0,0,0,0,0
2015-03-24,TH,98x5I1LVPhtnUHDyujq7zg,Roshan,4,1,4,9,0,0,0,0,0,0,0,0,0,0
2015-03-24,TN,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,1,6,0,0,0,0,0,0,0,0,0,0
2015-03-24,TR,98x5I1LVPhtnUHDyujq7zg,Roshan,16,2,14,48,0,0,0,0,0,0,0,0,0,0
2015-03-24,TW,98x5I1LVPhtnUHDyujq7zg,Roshan,2,2,14,32,0,0,0,0,0,0,0,0,0,0
2015-03-24,TZ,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2015-03-24,UA,98x5I1LVPhtnUHDyujq7zg,Roshan,1,1,3,11,0,0,0,0,0,0,0,0,0,0
2015-03-24,UG,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-03-24,US,98x5I1LVPhtnUHDyujq7zg,Roshan,65,37,247,843,0,0,0,0,0,0,0,0,1,0
2015-03-24,UY,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-03-24,VE,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,0,6,0,0,0,0,0,0,0,0,0,0
2015-03-24,VN,98x5I1LVPhtnUHDyujq7zg,Roshan,2,1,3,10,0,0,0,0,0,0,0,0,0,0
2015-03-24,ZA,98x5I1LVPhtnUHDyujq7zg,Roshan,10,1,10,27,0,0,0,0,0,0,0,0,0,0
2015-03-24,ZZ,98x5I1LVPhtnUHDyujq7zg,Roshan,2,2,8,14,0,0,0,0,0,0,0,0,0,0
2015-03-25,AE,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,3,5,0,0,0,0,0,0,0,0,0,0
2015-03-25,AR,98x5I1LVPhtnUHDyujq7zg,Roshan,12,5,9,21,0,0,0,0,0,0,0,0,0,0
2015-03-25,AT,98x5I1LVPhtnUHDyujq7zg,Roshan,1,1,6,16,0,0,0,0,0,0,0,0,0,0
2015-03-25,AU,98x5I1LVPhtnUHDyujq7zg,Roshan,7,5,15,54,0,0,0,0,0,0,0,0,0,0
2015-03-25,BD,98x5I1LVPhtnUHDyujq7zg,Roshan,3,1,3,8,0,0,0,0,0,0,0,0,0,0
2015-03-25,BE,98x5I1LVPhtnUHDyujq7zg,Roshan,1,1,5,19,0,0,0,0,0,0,0,0,0,0
2015-03-25,BG,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,0,3,0,0,0,0,0,0,0,0,0,0
2015-03-25,BH,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,0,2,0,0,0,0,0,0,0,0,0,0
2015-03-25,BO,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,0,3,0,0,0,0,0,0,0,0,0,0
2015-03-25,BR,98x5I1LVPhtnUHDyujq7zg,Roshan,5,4,20,68,0,0,0,0,0,0,0,0,0,0
2015-03-25,BY,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2015-03-25,CA,98x5I1LVPhtnUHDyujq7zg,Roshan,4,2,25,83,0,0,0,0,0,0,0,0,1,0
2015-03-25,CH,98x5I1LVPhtnUHDyujq7zg,Roshan,2,2,10,21,0,0,0,0,0,0,0,0,0,0
2015-03-25,CL,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,1,13,0,0,0,0,0,0,0,0,0,0
2015-03-25,CN,98x5I1LVPhtnUHDyujq7zg,Roshan,0,0,0,3,0,0,0,0,0,0,0,0,0,0
